listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
1262,1013,domibolig,6365,https://aarhusbolig.dk/afdelinger/?bolignr=1262&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,77,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",28600.0,6115.0,,,250.0,,,6523.159982
1259,1013,domibolig,7114,https://aarhusbolig.dk/afdelinger/?bolignr=1259&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,91,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",33800.0,6864.0,,,250.0,,,7286.159982
1261,1013,domibolig,7964,https://aarhusbolig.dk/afdelinger/?bolignr=1261&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,97,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",36100.0,7714.0,,,250.0,,,8142.159982
1273,1013,domibolig,8347,https://aarhusbolig.dk/afdelinger/?bolignr=1273&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,90,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",33450.0,8097.0,,,250.0,,,8534.159982
1274,1013,domibolig,6984,https://aarhusbolig.dk/afdelinger/?bolignr=1274&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,92,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",34200.0,6734.0,,,250.0,,,7173.159982
1271,1013,domibolig,8167,https://aarhusbolig.dk/afdelinger/?bolignr=1271&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,100,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",37350.0,7917.0,,,250.0,,,8364.159982
1272,1013,domibolig,9049,https://aarhusbolig.dk/afdelinger/?bolignr=1272&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,111,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",41500.0,8799.0,,,250.0,,,9257.159982
1023,1013,domibolig,4951,https://aarhusbolig.dk/afdelinger/?bolignr=1023&selskab=1013&afdeling=21&antalrum=2,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,2,57,15.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12560.0,4951.0,,,,,,5091.061088
1138,1013,domibolig,5495,https://aarhusbolig.dk/afdelinger/?bolignr=1138&selskab=1013&afdeling=21&antalrum=2,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,2,60,15.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",15150.0,5495.0,,,,,,5638.061088
1140,1013,domibolig,6439,https://aarhusbolig.dk/afdelinger/?bolignr=1140&selskab=1013&afdeling=21&antalrum=3,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,3,81,5.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",17750.0,6439.0,,,,,,6594.061088
4901,1013,domibolig,8427,https://aarhusbolig.dk/afdelinger/?bolignr=4901&selskab=1013&afdeling=21&antalrum=4,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,4,100,8.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",40000.0,8127.0,,,300.0,,,8605.061088
1096,1013,domibolig,5658,https://aarhusbolig.dk/afdelinger/?bolignr=1096&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,63,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12895.0,4882.0,,480.0,,,,6195.13249
744,1013,domibolig,4761,https://aarhusbolig.dk/afdelinger/?bolignr=744&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,64,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12680.0,4231.0,,530.0,,,,5003.13249
1043,1013,domibolig,5486,https://aarhusbolig.dk/afdelinger/?bolignr=1043&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,66,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",13220.0,5006.0,,480.0,,,,5730.13249
758,1013,domibolig,5127,https://aarhusbolig.dk/afdelinger/?bolignr=758&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,72,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14260.0,4597.0,,530.0,,,,5377.13249
750,1013,domibolig,5919,https://aarhusbolig.dk/afdelinger/?bolignr=750&selskab=1013&afdeling=23&antalrum=3,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,3,80,43.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",15920.0,4991.0,,530.0,,,,6509.13249
1042,1013,domibolig,6584,https://aarhusbolig.dk/afdelinger/?bolignr=1042&selskab=1013&afdeling=23&antalrum=3,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,3,87,43.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",17240.0,6034.0,,550.0,,,,6783.13249
1063,1013,domibolig,7550,https://aarhusbolig.dk/afdelinger/?bolignr=1063&selskab=1013&afdeling=23&antalrum=3,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,3,96,43.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",19140.0,6502.0,,620.0,,,,8186.13249
1104,1013,domibolig,5948,https://aarhusbolig.dk/afdelinger/?bolignr=1104&selskab=1013&afdeling=24&antalrum=2,55.912366,10.249364,Afd. 24 Stadionvænget,Rækkehus,2,71,18.0,"Husdyr: Husdyr er ikke tilladt i afdelingenUdgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i Hou 8 km syd for Odder og der er indkøbsmulighed af dagligvarer i byen samt daglig busforbindelse til Odder/Aarhus. Derudover er der kort afstand til havnen og stiforbindelse til strandret til Kattegat. Fælleshuset er beliggende centralt i bebyggelsen.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",15440.0,5948.0,,,,,,6105.16173
1105,1013,domibolig,6664,https://aarhusbolig.dk/afdelinger/?bolignr=1105&selskab=1013&afdeling=24&antalrum=3,55.912366,10.249364,Afd. 24 Stadionvænget,Rækkehus,3,83,18.0,"Husdyr: Husdyr er ikke tilladt i afdelingenUdgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i Hou 8 km syd for Odder og der er indkøbsmulighed af dagligvarer i byen samt daglig busforbindelse til Odder/Aarhus. Derudover er der kort afstand til havnen og stiforbindelse til strandret til Kattegat. Fælleshuset er beliggende centralt i bebyggelsen.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",17300.0,6664.0,,,,,,6834.16173
1112,1013,domibolig,7437,https://aarhusbolig.dk/afdelinger/?bolignr=1112&selskab=1013&afdeling=24&antalrum=4,55.912366,10.249364,Afd. 24 Stadionvænget,Rækkehus,4,96,6.0,"Husdyr: Husdyr er ikke tilladt i afdelingenUdgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i Hou 8 km syd for Odder og der er indkøbsmulighed af dagligvarer i byen samt daglig busforbindelse til Odder/Aarhus. Derudover er der kort afstand til havnen og stiforbindelse til strandret til Kattegat. Fælleshuset er beliggende centralt i bebyggelsen.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",19305.0,7437.0,,,,,,7609.16173
1128,1013,domibolig,5524,https://aarhusbolig.dk/afdelinger/?bolignr=1128&selskab=1013&afdeling=25&antalrum=2,55.913439,10.049221,Afd. 25 Kirkevang,Rækkehus,2,60,13.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: komfur, emhætte, køleskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Afdelingen er beliggende centralt i Hundslund tæt på skole, børnehave og den lokale købmand.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14985.0,5524.0,,,,,,5664.96266
1145,1013,domibolig,4819,https://aarhusbolig.dk/afdelinger/?bolignr=1145&selskab=1013&afdeling=25&antalrum=2,55.913439,10.049221,Afd. 25 Kirkevang,Rækkehus,2,61,13.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: komfur, emhætte, køleskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Afdelingen er beliggende centralt i Hundslund tæt på skole, børnehave og den lokale købmand.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14579.0,4409.0,,410.0,,,,4960.96266
1132,1013,domibolig,6475,https://aarhusbolig.dk/afdelinger/?bolignr=1132&selskab=1013&afdeling=25&antalrum=3,55.913439,10.049221,Afd. 25 Kirkevang,Rækkehus,3,81,2.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: komfur, emhætte, køleskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Afdelingen er beliggende centralt i Hundslund tæt på skole, børnehave og den lokale købmand.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",17565.0,6475.0,,,,,,6626.96266
1238,1013,domibolig,7339,https://aarhusbolig.dk/afdelinger/?bolignr=1238&selskab=1013&afdeling=27&antalrum=2,55.976776,10.159843,Afd. 27 Østervænget,Rækkehus,2,84,14.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El, vand og varme afregnes direkte til leverandører. A conto vandafledningsafgift opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggenhed i Odder by i nærhed af skole, svømmehal og idrætsfaciliteter.Til lejlighederne i nr. 30-40 er der adgang via elevator.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",31600.0,7089.0,,,250.0,,,7505.136619
1361,1013,domibolig,8538,https://aarhusbolig.dk/afdelinger/?bolignr=1361&selskab=1013&afdeling=27&antalrum=3,55.976776,10.159843,Afd. 27 Østervænget,Rækkehus,3,100,16.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El, vand og varme afregnes direkte til leverandører. A conto vandafledningsafgift opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggenhed i Odder by i nærhed af skole, svømmehal og idrætsfaciliteter.Til lejlighederne i nr. 30-40 er der adgang via elevator.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",38844.0,8288.0,,,250.0,,,8723.136619
